user_id,book_id,svd_score,knn_score,cb_score,adaptive_score,pop_score,boosted_score,rank
U0003,B0259,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.11992673992673993,5
U0003,B0092,0.0,0.3093926409576276,0.11111111111111112,0.11982815298465166,0.02197802197802198,0.1051506333336572,6
U0003,B0153,0.0,1.0,0.0,0.1,0.054945054945054944,0.09324175824175825,7
U0003,B0237,0.0,0.5762769502822552,0.0,0.057627695028225526,0.12087912087912088,0.06711540890585982,8
U0003,BOK_117,0.5118545073836624,0.0,0.0,0.05118545073836625,0.14285714285714285,0.06493620455618274,9
U0003,B0068,0.0,0.5640345507719512,0.0,0.05640345507719512,0.06593406593406594,0.05783304670572574,10
U0004,B0123,0.0,0.0,1.0,0.8,0.07692307692307693,0.6915384615384615,1
U0004,B0185,0.0,0.0,0.4444444444444445,0.3555555555555556,0.08791208791208792,0.3154090354090355,2
U0004,B0031,0.0,0.032678183818500815,0.25925925925925924,0.2106752257892575,0.1978021978021978,0.20874427159119854,3
U0004,BOK_127,0.0,0.0,0.16666666666666666,0.13333333333333333,0.054945054945054944,0.12157509157509157,4
U0004,B0238,0.0,1.0,0.012345679012345666,0.10987654320987654,0.14285714285714285,0.11482363315696648,5
U0004,BOK_238,1.0,0.0,0.0,0.1,0.15384615384615385,0.10807692307692308,6
U0004,BOK_295,0.9326886591058635,0.0,0.0,0.09326886591058636,0.16483516483516483,0.10400381074927313,7
U0004,BOK_110,0.8679510215163689,0.0,0.0,0.0867951021516369,0.18681318681318682,0.10179781485086938,8
U0004,BOK_009,0.0,0.0,0.11111111111111112,0.0888888888888889,0.13186813186813187,0.09533577533577535,9
U0004,BOK_117,0.7141909270683527,0.0,0.0,0.07141909270683527,0.14285714285714285,0.08213480022938141,10
U0005,B0019,0.0,0.0,1.0,0.8,0.10989010989010989,0.6964835164835166,1
U0005,B0111,0.0,0.0,0.4444444444444445,0.3555555555555556,0.04395604395604396,0.30881562881562885,2
U0005,B0233,0.0,0.6526344304483273,0.16666666666666666,0.19859677637816606,0.14285714285714285,0.19023583135001257,3
U0005,B0015,0.0,0.0,0.25925925925925924,0.2074074074074074,0.06593406593406594,0.18618640618640617,4
U0005,B0154,0.0,1.0,0.0476190476190476,0.1380952380952381,0.0989010989010989,0.13221611721611723,5
U0005,BOK_117,1.0,0.0,0.0,0.1,0.14285714285714285,0.10642857142857143,6
U0005,B0169,0.0,0.0,0.11111111111111112,0.0888888888888889,0.1978021978021978,0.10522588522588525,7
U0005,B0136,0.0,0.9125287823378029,0.0,0.0912528782337803,0.13186813186813187,0.09734516627893303,8
U0005,BOK_110,0.6861662874111963,0.0,0.0,0.06861662874111964,0.18681318681318682,0.08634611245192972,9
U0005,BOK_056,0.4809891540759414,0.0,0.0,0.048098915407594145,0.26373626373626374,0.08044451765689459,10
U0006,B0298,0.0,0.3365808014090708,1.0,0.8336580801409071,0.10989010989010989,0.7250928846032876,1
U0006,B0130,0.0,0.0,0.4444444444444445,0.3555555555555556,0.12087912087912088,0.3203540903540904,2
U0006,B0199,0.0,0.0,0.4444444444444445,0.3555555555555556,0.04395604395604396,0.30881562881562885,3
U0006,B0225,0.0,0.0,0.4444444444444445,0.3555555555555556,0.02197802197802198,0.30551892551892557,4
U0006,B0236,0.0,1.0,0.25925925925925924,0.3074074074074074,0.13186813186813187,0.28107651607651607,5
U0006,B0075,0.0,0.0,0.25925925925925924,0.2074074074074074,0.08791208791208792,0.18948310948310948,6
U0006,BOK_037,0.0,0.0,0.2698412698412698,0.21587301587301588,0.01098901098901099,0.18514041514041513,7
U0006,B0223,0.0,0.0,0.25925925925925924,0.2074074074074074,0.03296703296703297,0.18124135124135124,8
U0006,B0160,0.0,0.42294143549097307,0.11111111111111112,0.1311830324379862,0.10989010989010989,0.12798909405580475,9
U0006,B0179,0.0,0.0,0.16666666666666666,0.13333333333333333,0.08791208791208792,0.1265201465201465,10
U0007,B0080,0.0,0.0,1.0,0.8,0.054945054945054944,0.6882417582417583,1
U0007,B0073,0.0,0.0,0.5833333333333333,0.4666666666666666,0.054945054945054944,0.4049084249084249,2
U0007,B0263,0.0,0.0,0.37499999999999994,0.3,0.054945054945054944,0.2632417582417583,3
U0007,B0192,0.0,0.0,0.25,0.2,0.054945054945054944,0.17824175824175825,4
U0007,B0209,0.0,0.10148959601228787,0.16666666666666663,0.1434822929345621,0.07692307692307693,0.13349841053283934,5
U0007,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.12456043956043956,6
U0007,B0091,0.0,1.0,0.0,0.1,0.054945054945054944,0.09324175824175825,7
U0007,B0183,0.0,0.8953805135338783,0.0,0.08953805135338783,0.08791208791208792,0.08929415683719283,8
U0007,B0016,0.0,0.0,0.10714285714285711,0.08571428571428569,0.02197802197802198,0.07615384615384613,9
U0007,BOK_110,0.5427662513932854,0.0,0.0,0.054276625139328544,0.18681318681318682,0.07415710939040729,10
U0008,B0116,0.0,0.0,1.0,0.8,0.02197802197802198,0.6832967032967033,1
U0008,B0098,0.0,0.0,0.4444444444444445,0.3555555555555556,0.054945054945054944,0.31046398046398055,2
U0008,B0196,0.0,0.0,0.25925925925925924,0.2074074074074074,0.03296703296703297,0.18124135124135124,3
U0008,B0210,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.11992673992673993,4
U0008,BOK_295,1.0,0.0,0.0,0.1,0.16483516483516483,0.10972527472527473,5
U0008,BOK_110,0.918010554782038,0.0,0.0,0.0918010554782038,0.18681318681318682,0.10605287517845124,6
U0008,BOK_094,0.8220746090489568,0.0,0.0,0.08220746090489568,0.16483516483516483,0.09460161649443605,7
U0008,B0008,0.0,0.0,0.11111111111111112,0.0888888888888889,0.07692307692307693,0.08709401709401711,8
U0008,B0063,0.0,1.0,0.0,0.1,0.01098901098901099,0.08664835164835165,9
U0008,BOK_117,0.7063450871053776,0.0,0.0,0.07063450871053777,0.14285714285714285,0.08146790383252853,10
U0009,B0060,0.0,0.0,1.0,0.8,0.02197802197802198,0.6832967032967033,1
U0009,BOK_266,0.0,0.0,1.0,0.8,0.0,0.68,2
U0009,B0149,0.0,0.0,0.4444444444444445,0.3555555555555556,0.02197802197802198,0.30551892551892557,3
U0009,BOK_297,0.0,0.0,0.4444444444444445,0.3555555555555556,0.0,0.3022222222222223,4
U0009,BOK_172,0.0,0.0,0.11111111111111112,0.0888888888888889,1.0,0.22555555555555556,5
U0009,B0138,0.0,0.0,0.25925925925925924,0.2074074074074074,0.07692307692307693,0.18783475783475784,6
U0009,B0141,0.0,0.0,0.25925925925925924,0.2074074074074074,0.04395604395604396,0.18288970288970288,7
U0009,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.12456043956043956,8
U0009,B0039,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.11992673992673993,9
U0009,B0294,0.0,0.0,0.16666666666666666,0.13333333333333333,0.02197802197802198,0.11663003663003663,10
U0010,B0170,0.0,1.0,0.7105263157894738,0.7421052631578947,0.04395604395604396,0.637382880277617,1
U0010,B0269,0.0,0.20719238453402275,1.0,0.3243154307204137,0.04395604395604396,0.2822615227057582,2
U0010,B0240,0.0,0.4458808320601716,0.05263157894736841,0.2780548150255766,0.0989010989010989,0.2511817576069049,3
U0010,B0259,0.0,0.453989893054413,0.0,0.2723939358326478,0.04395604395604396,0.23812825205115723,4
U0010,B0094,0.0,0.36831590081090604,0.0,0.22098954048654362,0.16483516483516483,0.2125663841388368,5
U0010,BOK_056,1.0,0.0,0.0,0.2,0.26373626373626374,0.20956043956043957,6
U0010,B0169,0.0,0.2360441885062875,0.0,0.1416265131037725,0.1978021978021978,0.1500528658085363,7
U0010,B0023,0.0,0.0,0.7105263157894738,0.14210526315789476,0.04395604395604396,0.12738288027761713,8
U0010,B0090,0.0,0.0,0.7105263157894738,0.14210526315789476,0.02197802197802198,0.12408617698091384,9
U0010,B0093,0.0,0.0,0.7105263157894738,0.14210526315789476,0.02197802197802198,0.12408617698091384,10
U0011,B0099,0.0,0.0,1.0,0.8,0.0989010989010989,0.6948351648351648,1
U0011,B0111,0.0,0.0,1.0,0.8,0.04395604395604396,0.6865934065934066,2
U0011,B0019,0.0,0.034013741311815865,0.4444444444444445,0.3589569296867372,0.10989010989010989,0.3215969067172431,3
U0011,B0185,0.0,0.06447231764799871,0.4444444444444445,0.3620027873203555,0.08791208791208792,0.32088918240911535,4
U0011,B0031,0.0,1.0,0.25925925925925924,0.3074074074074074,0.1978021978021978,0.290966625966626,5
U0011,B0233,0.0,0.0,0.25925925925925924,0.2074074074074074,0.14285714285714285,0.19772486772486772,6
U0011,BOK_210,0.0,0.0,0.27777777777777773,0.2222222222222222,0.0,0.18888888888888888,7
U0011,B0032,0.0,0.4348885515698649,0.11111111111111112,0.1323777440458754,0.14285714285714285,0.13394965386756552,8
U0011,B0015,0.0,0.0,0.16666666666666666,0.13333333333333333,0.06593406593406594,0.12322344322344322,9
U0011,BOK_110,1.0,0.0,0.0,0.1,0.18681318681318682,0.11302197802197803,10
U0012,B0038,0.0,1.0,0.08658008658008658,0.6173160173160173,0.14285714285714285,0.5461471861471862,1
U0012,B0031,0.0,0.6717857330048745,0.0404040404040404,0.4111522478837328,0.1978021978021978,0.3791497403715025,2
U0012,B0106,0.0,0.24825724618690706,0.5454545454545455,0.25804525680305335,0.0989010989010989,0.23417363311776018,3
U0012,B0111,0.0,0.32829288746789664,0.24242424242424246,0.24546058096558648,0.04395604395604396,0.2152349004141551,4
U0012,BOK_056,1.0,0.0,0.0,0.2,0.26373626373626374,0.20956043956043957,5
U0012,B0123,0.0,0.37140311337072174,0.0,0.22284186802243303,0.07692307692307693,0.20095404935752958,6
U0012,B0172,0.0,0.16001886891346506,0.5454545454545455,0.20510223043898815,0.054945054945054944,0.18257865411489815,7
U0012,B0282,0.0,0.0,1.0,0.2,0.054945054945054944,0.17824175824175825,8
U0012,B0185,0.0,0.3067246711043556,0.0,0.18403480266261335,0.08791208791208792,0.16961639545003454,9
U0012,B0247,0.0,0.0,0.9494949494949494,0.1898989898989899,0.04395604395604396,0.168007548007548,10
U0013,B0019,0.0,0.0,1.0,0.8,0.10989010989010989,0.6964835164835166,1
U0013,B0111,0.0,0.0,0.4444444444444445,0.3555555555555556,0.04395604395604396,0.30881562881562885,2
U0013,B0238,0.0,0.0,0.25925925925925924,0.2074074074074074,0.14285714285714285,0.19772486772486772,3
U0013,B0015,0.0,0.0,0.16666666666666666,0.13333333333333333,0.06593406593406594,0.12322344322344322,4
U0013,BOK_110,1.0,0.0,0.0,0.1,0.18681318681318682,0.11302197802197803,5
U0013,B0106,0.0,1.0,0.0,0.1,0.0989010989010989,0.09983516483516484,6
U0013,B0233,0.0,0.0,0.11111111111111112,0.0888888888888889,0.14285714285714285,0.09698412698412699,7
U0013,BOK_056,0.5163521581057731,0.0,0.0,0.05163521581057731,0.26373626373626374,0.08345037299943027,8
U0013,B0094,0.0,0.6193036954546786,0.0,0.06193036954546786,0.16483516483516483,0.0773660888389224,9
U0013,BOK_295,0.6071780139343567,0.0,0.0,0.06071780139343567,0.16483516483516483,0.07633540590969504,10
U0014,BOK_178,0.0,0.0,1.0,0.8,0.02197802197802198,0.6832967032967033,1
U0014,BOK_264,0.0,0.0,0.4444444444444445,0.3555555555555556,0.02197802197802198,0.30551892551892557,2
U0014,BOK_159,0.0,0.0,0.25925925925925924,0.2074074074074074,0.02197802197802198,0.17959299959299957,3
U0014,BOK_055,0.0,0.0,0.16666666666666666,0.13333333333333333,0.03296703296703297,0.11827838827838827,4
U0014,BOK_295,1.0,0.0,0.0,0.1,0.16483516483516483,0.10972527472527473,5
U0014,BOK_056,0.7794822658570864,0.0,0.0,0.07794822658570864,0.26373626373626374,0.10581643215829191,6
U0014,B0042,0.0,1.0,0.0,0.1,0.13186813186813187,0.10478021978021979,7
U0014,BOK_110,0.7171208067701559,0.0,0.0,0.0717120806770156,0.18681318681318682,0.08897724659744127,8
U0014,BOK_113,0.0,0.0,0.11111111111111112,0.0888888888888889,0.03296703296703297,0.08050061050061051,9
U0014,B0237,0.0,0.6203162965173281,0.0,0.06203162965173281,0.12087912087912088,0.07085875333584102,10
U0015,B0099,0.0,0.0,1.0,0.8,0.0989010989010989,0.6948351648351648,1
U0015,B0185,0.0,0.0,0.4444444444444445,0.3555555555555556,0.08791208791208792,0.3154090354090355,2
U0015,B0031,0.0,0.8022339164257336,0.25925925925925924,0.2876307990499808,0.1978021978021978,0.27415650886281334,3
U0015,B0032,0.0,0.47384404184953294,0.11111111111111112,0.1362732930738422,0.14285714285714285,0.1372608705413373,4
U0015,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.12456043956043956,5
U0015,BOK_210,0.0,0.0,0.16666666666666666,0.13333333333333333,0.0,0.11333333333333333,6
U0015,B0038,0.0,1.0,0.0,0.1,0.14285714285714285,0.10642857142857143,7
U0015,BOK_110,0.8286314070678996,0.0,0.0,0.08286314070678996,0.18681318681318682,0.09845564762274948,8
U0015,BOK_094,0.6697610138215591,0.0,0.0,0.06697610138215591,0.16483516483516483,0.08165496090010725,9
U0015,BOK_117,0.6781599381245061,0.0,0.0,0.06781599381245061,0.14285714285714285,0.07907216616915444,10
U0016,B0097,0.0,0.0,1.0,0.8,0.02197802197802198,0.6832967032967033,1
U0016,B0029,0.0,0.0,0.5833333333333333,0.4666666666666666,0.03296703296703297,0.40161172161172154,2
U0016,B0283,0.0,0.0,0.37499999999999994,0.3,0.03296703296703297,0.25994505494505493,3
U0016,B0137,0.0,0.0,0.25,0.2,0.02197802197802198,0.1732967032967033,4
U0016,BOK_283,0.0,0.0,0.16666666666666663,0.1333333333333333,0.0,0.1133333333333333,5
U0016,BOK_295,1.0,0.0,0.0,0.1,0.16483516483516483,0.10972527472527473,6
U0016,BOK_094,0.9593091250758697,0.0,0.0,0.09593091250758698,0.16483516483516483,0.10626655035672365,7
U0016,B0006,0.0,1.0,0.0,0.1,0.054945054945054944,0.09324175824175825,8
U0016,BOK_167,0.8028562414165477,0.0,0.0,0.08028562414165477,0.10989010989010989,0.08472629700392303,9
U0016,BOK_056,0.48296230296891607,0.0,0.0,0.04829623029689161,0.26373626373626374,0.08061223531279743,10
U0017,B0081,0.0,0.0,1.0,0.8,0.03296703296703297,0.684945054945055,1
U0017,B0163,0.0,0.0,0.4444444444444445,0.3555555555555556,0.03296703296703297,0.3071672771672772,2
U0017,B0096,0.0,0.0,0.25925925925925924,0.2074074074074074,0.04395604395604396,0.18288970288970288,3
U0017,B0067,0.0,0.0,0.16666666666666666,0.13333333333333333,0.07692307692307693,0.12487179487179487,4
U0017,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.12456043956043956,5
U0017,BOK_117,0.9380568170055457,0.0,0.0,0.09380568170055457,0.14285714285714285,0.10116340087404281,6
U0017,BOK_238,0.8567564440144173,0.0,0.0,0.08567564440144174,0.15384615384615385,0.09590122081814856,7
U0017,BOK_094,0.810015915283825,0.0,0.0,0.0810015915283825,0.16483516483516483,0.09357662752439985,8
U0017,B0141,0.0,1.0,0.0,0.1,0.04395604395604396,0.0915934065934066,9
U0017,B0064,0.0,0.8330803036356371,0.0,0.08330803036356371,0.10989010989010989,0.08729534229254564,10
U0018,B0060,0.0,0.0,1.0,0.8,0.02197802197802198,0.6832967032967033,1
U0018,B0213,0.0,0.11574043261231277,0.4444444444444445,0.3671295988167869,0.04395604395604396,0.31865356558767544,2
U0018,B0149,0.0,0.0,0.4444444444444445,0.3555555555555556,0.02197802197802198,0.30551892551892557,3
U0018,BOK_172,0.0,0.0,0.11111111111111112,0.0888888888888889,1.0,0.22555555555555556,4
U0018,B0141,0.0,0.0,0.25925925925925924,0.2074074074074074,0.04395604395604396,0.18288970288970288,5
U0018,BOK_007,0.0,0.0,0.25925925925925924,0.2074074074074074,0.01098901098901099,0.17794464794464793,6
U0018,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.12456043956043956,7
U0018,B0294,0.0,0.0,0.16666666666666666,0.13333333333333333,0.02197802197802198,0.11663003663003663,8
U0018,BOK_241,0.0,0.0,0.16666666666666666,0.13333333333333333,0.0,0.11333333333333333,9
U0018,BOK_238,0.8070902825743704,0.0,0.0,0.08070902825743705,0.15384615384615385,0.09167959709574457,10
U0019,B0097,0.0,0.0,1.0,0.8,0.02197802197802198,0.6832967032967033,1
U0019,B0029,0.0,0.0,0.5833333333333333,0.4666666666666666,0.03296703296703297,0.40161172161172154,2
U0019,B0283,0.0,0.0,0.37499999999999994,0.3,0.03296703296703297,0.25994505494505493,3
U0019,B0137,0.0,0.0,0.25,0.2,0.02197802197802198,0.1732967032967033,4
U0019,BOK_283,0.0,0.0,0.16666666666666663,0.1333333333333333,0.0,0.1133333333333333,5
U0019,BOK_294,1.0,0.0,0.0,0.1,0.12087912087912088,0.10313186813186814,6
U0019,BOK_056,0.6727237800293531,0.0,0.0,0.06727237800293531,0.26373626373626374,0.09674196086293457,7
U0019,B0006,0.0,1.0,0.0,0.1,0.054945054945054944,0.09324175824175825,8
U0019,BOK_094,0.655769691643118,0.0,0.0,0.06557696916431181,0.16483516483516483,0.08046569851493976,9
U0019,B0092,0.0,0.0,0.10714285714285711,0.08571428571428569,0.02197802197802198,0.07615384615384613,10
U0020,B0210,0.0,1.0,0.0,0.6,0.04395604395604396,0.5165934065934066,1
U0020,B0179,0.0,0.48301359946222655,0.0,0.2898081596773359,0.08791208791208792,0.2595237489125487,2
U0020,B0041,0.0,0.44960959718703136,0.0,0.26976575831221883,0.03296703296703297,0.23424594951044095,3
U0020,BOK_056,0.9834777454402923,0.0,0.09589041095890413,0.2158736312798393,0.26373626373626374,0.22305302614830297,4
U0020,B0033,0.0,0.3834738094006929,0.0,0.23008428564041575,0.04395604395604396,0.20216504938775998,5
U0020,BOK_110,1.0,0.0,0.0,0.2,0.18681318681318682,0.19802197802197805,6
U0020,B0002,0.0,0.35694710171156724,0.0,0.21416826102694034,0.06593406593406594,0.19193313176300916,7
U0020,B0243,0.0,0.0,1.0,0.2,0.03296703296703297,0.17494505494505497,8
U0020,B0093,0.0,0.0,0.9828767123287672,0.19657534246575345,0.02197802197802198,0.1703857443925937,9
U0020,B0164,0.0,0.0,0.8630136986301371,0.17260273972602744,0.06593406593406594,0.1566024386572332,10
U0021,B0252,0.0,1.0,0.0,0.6,0.07692307692307693,0.5215384615384615,1
U0021,B0286,0.0,0.820221550855992,0.0,0.4921329305135952,0.10989010989010989,0.43479650742007236,2
U0021,B0298,0.0,0.6222759315206446,0.0,0.37336555891238676,0.10989010989010989,0.33384424155904524,3
U0021,BOK_094,1.0,0.0,0.0,0.2,0.16483516483516483,0.19472527472527473,4
U0021,B0202,0.0,0.35013091641490435,0.0,0.21007854984894261,0.054945054945054944,0.18680852561335945,5
U0021,B0284,0.0,0.0,1.0,0.2,0.03296703296703297,0.17494505494505497,6
U0021,B0010,0.0,0.2961933534743202,0.0,0.17771601208459212,0.07692307692307693,0.1625970718103648,7
U0021,BOK_117,0.6400298102747269,0.0,0.0,0.12800596205494538,0.14285714285714285,0.130233639175275,8
U0021,BOK_137,0.0,0.0,0.7142857142857143,0.14285714285714288,0.02197802197802198,0.12472527472527474,9
U0021,B0271,0.0,0.13450151057401816,0.28571428571428575,0.13784376348726804,0.04395604395604396,0.12376060555758443,10
U0022,B0288,0.0,0.32321981424148605,1.0,0.8323219814241487,0.07692307692307693,0.7190121457489879,1
U0022,B0089,0.0,0.0898561282097979,0.4444444444444445,0.36454116837653544,0.07692307692307693,0.3213984546585167,2
U0022,B0129,0.0,0.0,0.25925925925925924,0.2074074074074074,0.02197802197802198,0.17959299959299957,3
U0022,B0004,0.0,0.28100528136951375,0.16666666666666666,0.1614338614702847,0.08791208791208792,0.15040559543655518,4
U0022,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.12456043956043956,5
U0022,B0186,0.0,1.0,0.0,0.1,0.0989010989010989,0.09983516483516484,6
U0022,BOK_117,0.6913991892698939,0.0,0.0,0.06913991892698938,0.14285714285714285,0.08019750251651239,7
U0022,B0077,0.0,0.0,0.11111111111111112,0.0888888888888889,0.02197802197802198,0.07885225885225887,8
U0022,BOK_110,0.5234590172280809,0.0,0.0,0.05234590172280809,0.18681318681318682,0.0725159944863649,9
U0022,BOK_294,0.47892680769787865,0.0,0.0,0.047892680769787865,0.12087912087912088,0.05884064678618781,10
U0023,B0156,0.0,0.0,1.0,0.8,0.06593406593406594,0.6898901098901099,1
U0023,BOK_010,0.0,0.0,0.4444444444444445,0.3555555555555556,0.0,0.3022222222222223,2
U0023,BOK_246,0.0,0.0,0.25925925925925924,0.2074074074074074,0.0,0.17629629629629628,3
U0023,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.12456043956043956,4
U0023,BOK_054,0.0,0.0,0.16666666666666666,0.13333333333333333,0.0,0.11333333333333333,5
U0023,BOK_295,0.9022408649046263,0.0,0.0,0.09022408649046264,0.16483516483516483,0.10141574824216797,6
U0023,B0213,0.0,1.0,0.0,0.1,0.04395604395604396,0.0915934065934066,7
U0023,BOK_244,0.0,0.0,0.11111111111111112,0.0888888888888889,0.01098901098901099,0.07720390720390721,8
U0023,BOK_294,0.6595021930306861,0.0,0.0,0.06595021930306862,0.12087912087912088,0.07418955453947645,9
U0023,B0053,0.0,0.7823370722703393,0.0,0.07823370722703393,0.04395604395604396,0.07309205773638544,10
U0024,B0104,0.0,0.0,1.0,0.8,0.10989010989010989,0.6964835164835166,1
U0024,B0069,0.0,0.0,0.4444444444444445,0.3555555555555556,0.0989010989010989,0.3170573870573871,2
U0024,B0058,0.0,0.0,0.25925925925925924,0.2074074074074074,0.04395604395604396,0.18288970288970288,3
U0024,BOK_192,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.11992673992673993,4
U0024,BOK_295,1.0,0.0,0.0,0.1,0.16483516483516483,0.10972527472527473,5
U0024,BOK_056,0.7381952039912044,0.0,0.0,0.07381952039912044,0.26373626373626374,0.10230703189969194,6
U0024,B0186,0.0,1.0,0.0,0.1,0.0989010989010989,0.09983516483516484,7
U0024,BOK_272,0.0,0.0,0.11111111111111112,0.0888888888888889,0.054945054945054944,0.08379731379731381,8
U0024,B0288,0.0,0.7536678632745435,0.0,0.07536678632745436,0.07692307692307693,0.07560022991679774,9
U0024,B0004,0.0,0.0,0.07407407407407406,0.05925925925925925,0.08791208791208792,0.06355718355718354,10
U0025,B0020,0.0,0.0,1.0,0.8,0.08791208791208792,0.6931868131868132,1
U0025,B0116,0.0,0.0,0.4444444444444445,0.3555555555555556,0.02197802197802198,0.30551892551892557,2
U0025,B0081,0.0,0.0,0.25925925925925924,0.2074074074074074,0.03296703296703297,0.18124135124135124,3
U0025,B0171,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.11992673992673993,4
U0025,BOK_295,1.0,0.0,0.0,0.1,0.16483516483516483,0.10972527472527473,5
U0025,B0253,0.0,1.0,0.0,0.1,0.0989010989010989,0.09983516483516484,6
U0025,BOK_117,0.888265021017684,0.0,0.0,0.0888265021017684,0.14285714285714285,0.09693109821507456,7
U0025,B0235,0.0,0.06911832412523025,0.11111111111111112,0.09580072130141193,0.03296703296703297,0.08637566805125507,8
U0025,BOK_110,0.6258816670199188,0.0,0.0,0.06258816670199188,0.18681318681318682,0.08122191971867113,9
U0025,B0064,0.0,0.669141344383057,0.0,0.0669141344383057,0.10989010989010989,0.07336053075607632,10
U0026,B0067,0.0,0.0,1.0,0.8,0.07692307692307693,0.6915384615384615,1
U0026,BOK_186,0.0,0.0,0.4444444444444445,0.3555555555555556,0.01098901098901099,0.3038705738705739,2
U0026,B0081,0.0,0.0,0.25925925925925924,0.2074074074074074,0.03296703296703297,0.18124135124135124,3
U0026,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.12456043956043956,4
U0026,B0096,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.11992673992673993,5
U0026,B0147,0.0,1.0,0.0,0.1,0.06593406593406594,0.0948901098901099,6
U0026,B0128,0.0,0.0,0.11111111111111112,0.0888888888888889,0.054945054945054944,0.08379731379731381,7
U0026,B0169,0.0,0.6299584105127041,0.0,0.06299584105127042,0.1978021978021978,0.08321679456390951,8
U0026,BOK_110,0.5092126946026387,0.0,0.0,0.050921269460263874,0.18681318681318682,0.07130505706320231,9
U0026,B0227,0.0,0.0,0.07407407407407406,0.05925925925925925,0.03296703296703297,0.0553154253154253,10
U0027,B0058,0.0,0.0,1.0,0.8,0.04395604395604396,0.6865934065934066,1
U0027,B0109,0.0,0.0,0.4444444444444445,0.3555555555555556,0.07692307692307693,0.31376068376068383,2
U0027,B0104,0.0,0.0,0.25925925925925924,0.2074074074074074,0.10989010989010989,0.19277981277981276,3
U0027,B0166,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.11992673992673993,4
U0027,BOK_056,0.8895994404014965,0.0,0.0,0.08895994404014966,0.26373626373626374,0.11517639199456677,5
U0027,BOK_117,1.0,0.0,0.0,0.1,0.14285714285714285,0.10642857142857143,6
U0027,BOK_094,0.9158531747170744,0.0,0.0,0.09158531747170745,0.16483516483516483,0.10257279457622605,7
