user_id,book_id,hybrid_score,svd_score,knn_score,cb_score,rank
U0006,BOK_056,0.135870166702075,0.135870166702075,0.0,0.0,8
U0006,BOK_094,0.1270284655276834,0.1270284655276834,0.0,0.0,9
U0006,B0031,0.12125165125495377,0.0,0.12125165125495377,0.0,10
U0007,B0091,0.6,0.0,0.6,0.0,1
U0007,B0183,0.537228308120327,0.0,0.537228308120327,0.0,2
U0007,B0217,0.39081898800208653,0.0,0.39081898800208653,0.0,3
U0007,B0162,0.21780559902625626,0.0,0.21780559902625626,0.0,4
U0007,B0249,0.21780559902625626,0.0,0.21780559902625626,0.0,5
U0007,B0269,0.21780559902625626,0.0,0.21780559902625626,0.0,6
U0007,B0080,0.2,0.0,0.0,0.2,7
U0007,BOK_056,0.2,0.2,0.0,0.0,8
U0007,B0073,0.11666666666666665,0.0,0.0,0.11666666666666665,9
U0007,BOK_094,0.1095763441403026,0.1095763441403026,0.0,0.0,10
U0008,B0063,0.6,0.0,0.6,0.0,1
U0008,B0118,0.2861459100957994,0.0,0.2861459100957994,0.0,2
U0008,B0120,0.2861459100957994,0.0,0.2861459100957994,0.0,3
U0008,B0036,0.22107590272660282,0.0,0.22107590272660282,0.0,4
U0008,B0116,0.2,0.0,0.0,0.2,5
U0008,BOK_295,0.2,0.2,0.0,0.0,6
U0008,BOK_110,0.1836021109564076,0.1836021109564076,0.0,0.0,7
U0008,BOK_094,0.16441492180979136,0.16441492180979136,0.0,0.0,8
U0008,BOK_117,0.14126901742107553,0.14126901742107553,0.0,0.0,9
U0008,B0122,0.13577745025792182,0.0,0.13577745025792182,0.0,10
U0009,B0233,0.6,0.0,0.6,0.0,1
U0009,B0060,0.2,0.0,0.0,0.2,2
U0009,BOK_056,0.2,0.2,0.0,0.0,3
U0009,BOK_266,0.2,0.0,0.0,0.2,4
U0009,B0238,0.14425859970244806,0.0,0.14425859970244806,0.0,5
U0009,BOK_110,0.14045005427614457,0.14045005427614457,0.0,0.0,6
U0009,B0154,0.11476038050583837,0.0,0.11476038050583837,0.0,7
U0009,B0169,0.09464857310310627,0.0,0.09464857310310627,0.0,8
U0009,B0149,0.0888888888888889,0.0,0.0,0.0888888888888889,9
U0009,BOK_297,0.0888888888888889,0.0,0.0,0.0888888888888889,10
U0010,B0170,0.7421052631578947,0.0,0.6,0.14210526315789476,1
U0010,B0269,0.3243154307204137,0.0,0.12431543072041365,0.2,2
U0010,B0240,0.2780548150255766,0.0,0.26752849923610295,0.010526315789473682,3
U0010,B0259,0.2723939358326478,0.0,0.2723939358326478,0.0,4
U0010,B0094,0.22098954048654362,0.0,0.22098954048654362,0.0,5
U0010,BOK_056,0.2,0.2,0.0,0.0,6
U0010,B0023,0.14210526315789476,0.0,0.0,0.14210526315789476,7
U0010,B0090,0.14210526315789476,0.0,0.0,0.14210526315789476,8
U0010,B0093,0.14210526315789476,0.0,0.0,0.14210526315789476,9
U0010,B0097,0.14210526315789476,0.0,0.0,0.14210526315789476,10
U0011,B0031,0.6518518518518518,0.0,0.6,0.05185185185185185,1
U0011,B0094,0.5484101621794358,0.0,0.5484101621794358,0.0,2
U0011,B0136,0.285547655188943,0.0,0.285547655188943,0.0,3
U0011,B0032,0.2831553531641412,0.0,0.26093313094191894,0.022222222222222227,4
U0011,B0099,0.2,0.0,0.0,0.2,5
U0011,B0111,0.2,0.0,0.0,0.2,6
U0011,BOK_110,0.2,0.2,0.0,0.0,7
U0011,BOK_238,0.19636383693039827,0.19636383693039827,0.0,0.0,8
U0011,BOK_056,0.15672233117088283,0.15672233117088283,0.0,0.0,9
U0011,B0185,0.12757227947768812,0.0,0.03868339058879922,0.0888888888888889,10
U0012,B0038,0.6173160173160173,0.0,0.6,0.017316017316017316,1
U0012,B0031,0.4111522478837328,0.0,0.4030714398029247,0.00808080808080808,2
U0012,B0106,0.25804525680305335,0.0,0.14895434771214422,0.10909090909090911,3
U0012,B0111,0.24546058096558648,0.0,0.196975732480738,0.04848484848484849,4
U0012,B0123,0.22284186802243303,0.0,0.22284186802243303,0.0,5
U0012,B0172,0.20510223043898815,0.0,0.09601132134807903,0.10909090909090911,6
U0012,B0282,0.2,0.0,0.0,0.2,7
U0012,BOK_056,0.2,0.2,0.0,0.0,8
U0012,B0247,0.1898989898989899,0.0,0.0,0.1898989898989899,9
U0012,B0185,0.18403480266261335,0.0,0.18403480266261335,0.0,10
U0013,B0106,0.6,0.0,0.6,0.0,1
U0013,B0094,0.3715822172728071,0.0,0.3715822172728071,0.0,2
U0013,B0019,0.2,0.0,0.0,0.2,3
U0013,BOK_110,0.2,0.2,0.0,0.0,4
U0013,BOK_295,0.12143560278687134,0.12143560278687134,0.0,0.0,5
U0013,BOK_237,0.11982381051335725,0.11982381051335725,0.0,0.0,6
U0013,B0165,0.11787064443337333,0.0,0.11787064443337333,0.0,7
U0013,BOK_056,0.10327043162115462,0.10327043162115462,0.0,0.0,8
U0013,B0027,0.09022067227383287,0.0,0.09022067227383287,0.0,9
U0013,B0280,0.09022067227383287,0.0,0.09022067227383287,0.0,10
U0014,B0042,0.6,0.0,0.6,0.0,1
U0014,B0237,0.37218977791039687,0.0,0.37218977791039687,0.0,2
U0014,B0187,0.30893899995737245,0.0,0.30893899995737245,0.0,3
U0014,B0092,0.22374355258109896,0.0,0.22374355258109896,0.0,4
U0014,BOK_178,0.2,0.0,0.0,0.2,5
U0014,BOK_295,0.2,0.2,0.0,0.0,6
U0014,BOK_056,0.1558964531714173,0.1558964531714173,0.0,0.0,7
U0014,BOK_110,0.1434241613540312,0.1434241613540312,0.0,0.0,8
U0014,B0261,0.10588686644784516,0.0,0.10588686644784516,0.0,9
U0014,BOK_264,0.0888888888888889,0.0,0.0,0.0888888888888889,10
U0015,B0038,0.6,0.0,0.6,0.0,1
U0015,B0031,0.533192201707292,0.0,0.48134034985544016,0.05185185185185185,2
U0015,B0032,0.30652864733194196,0.0,0.28430642510971976,0.022222222222222227,3
U0015,B0094,0.2827464276057158,0.0,0.2827464276057158,0.0,4
U0015,B0099,0.2,0.0,0.0,0.2,5
U0015,BOK_056,0.2,0.2,0.0,0.0,6
U0015,B0266,0.17038916737733217,0.0,0.17038916737733217,0.0,7
U0015,BOK_110,0.16572628141357992,0.16572628141357992,0.0,0.0,8
U0015,BOK_117,0.13563198762490122,0.13563198762490122,0.0,0.0,9
U0015,BOK_094,0.13395220276431183,0.13395220276431183,0.0,0.0,10
U0016,B0006,0.6,0.0,0.6,0.0,1
U0016,B0194,0.34171490106340013,0.0,0.34171490106340013,0.0,2
U0016,B0058,0.26228294521469914,0.0,0.26228294521469914,0.0,3
U0016,B0087,0.26228294521469914,0.0,0.26228294521469914,0.0,4
U0016,B0091,0.26228294521469914,0.0,0.26228294521469914,0.0,5
U0016,B0128,0.26228294521469914,0.0,0.26228294521469914,0.0,6
U0016,B0188,0.26228294521469914,0.0,0.26228294521469914,0.0,7
U0016,B0218,0.26228294521469914,0.0,0.26228294521469914,0.0,8
U0016,B0242,0.26228294521469914,0.0,0.26228294521469914,0.0,9
U0016,B0097,0.2,0.0,0.0,0.2,10
U0017,B0141,0.6,0.0,0.6,0.0,1
U0017,B0064,0.4998481821813823,0.0,0.4998481821813823,0.0,2
U0017,B0254,0.4998481821813823,0.0,0.4998481821813823,0.0,3
U0017,B0098,0.2499240910906912,0.0,0.2499240910906912,0.0,4
U0017,B0253,0.2499240910906912,0.0,0.2499240910906912,0.0,5
U0017,B0103,0.21669996004794245,0.0,0.21669996004794245,0.0,6
U0017,B0204,0.21669996004794245,0.0,0.21669996004794245,0.0,7
U0017,B0208,0.21669996004794245,0.0,0.21669996004794245,0.0,8
U0017,B0081,0.2,0.0,0.0,0.2,9
U0017,BOK_056,0.2,0.2,0.0,0.0,10
U0018,B0210,0.6,0.0,0.6,0.0,1
U0018,B0071,0.4744492512479201,0.0,0.4744492512479201,0.0,2
U0018,B0230,0.3190282861896838,0.0,0.3190282861896838,0.0,3
U0018,B0060,0.2,0.0,0.0,0.2,4
U0018,BOK_056,0.2,0.2,0.0,0.0,5
U0018,B0226,0.18816638935108157,0.0,0.18816638935108157,0.0,6
U0018,BOK_238,0.1614180565148741,0.1614180565148741,0.0,0.0,7
U0018,B0213,0.15833314845627655,0.0,0.06944425956738766,0.0888888888888889,8
U0018,BOK_295,0.15359383228997364,0.15359383228997364,0.0,0.0,9
U0018,BOK_110,0.1223370284029312,0.1223370284029312,0.0,0.0,10
U0019,B0006,0.6,0.0,0.6,0.0,1
U0019,B0194,0.34171490106340013,0.0,0.34171490106340013,0.0,2
U0019,B0058,0.26228294521469914,0.0,0.26228294521469914,0.0,3
U0019,B0087,0.26228294521469914,0.0,0.26228294521469914,0.0,4
U0019,B0091,0.26228294521469914,0.0,0.26228294521469914,0.0,5
U0019,B0128,0.26228294521469914,0.0,0.26228294521469914,0.0,6
U0019,B0188,0.26228294521469914,0.0,0.26228294521469914,0.0,7
U0019,B0218,0.26228294521469914,0.0,0.26228294521469914,0.0,8
U0019,B0242,0.26228294521469914,0.0,0.26228294521469914,0.0,9
U0019,B0097,0.2,0.0,0.0,0.2,10
U0020,B0210,0.6,0.0,0.6,0.0,1
U0020,B0179,0.2898081596773359,0.0,0.2898081596773359,0.0,2
U0020,B0041,0.26976575831221883,0.0,0.26976575831221883,0.0,3
U0020,B0033,0.23008428564041575,0.0,0.23008428564041575,0.0,4
U0020,BOK_056,0.2158736312798393,0.19669554908805847,0.0,0.019178082191780826,5
U0020,B0002,0.21416826102694034,0.0,0.21416826102694034,0.0,6
U0020,B0243,0.2,0.0,0.0,0.2,7
U0020,BOK_110,0.2,0.2,0.0,0.0,8
U0020,B0093,0.19657534246575345,0.0,0.0,0.19657534246575345,9
U0020,B0118,0.17260273972602744,0.0,0.0,0.17260273972602744,10
U0021,B0252,0.6,0.0,0.6,0.0,1
U0021,B0286,0.4921329305135952,0.0,0.4921329305135952,0.0,2
U0021,B0298,0.37336555891238676,0.0,0.37336555891238676,0.0,3
U0021,B0202,0.21007854984894261,0.0,0.21007854984894261,0.0,4
U0021,B0284,0.2,0.0,0.0,0.2,5
U0021,BOK_094,0.2,0.2,0.0,0.0,6
U0021,B0010,0.17771601208459212,0.0,0.17771601208459212,0.0,7
U0021,BOK_137,0.14285714285714288,0.0,0.0,0.14285714285714288,8
U0021,B0271,0.13784376348726804,0.0,0.08070090634441089,0.057142857142857155,9
U0021,B0080,0.1285714285714286,0.0,0.0,0.1285714285714286,10
U0022,B0186,0.6,0.0,0.6,0.0,1
U0022,B0288,0.39393188854489164,0.0,0.19393188854489163,0.2,2
U0022,B0139,0.2421853942815516,0.0,0.2421853942815516,0.0,3
U0022,B0004,0.20193650215504158,0.0,0.16860316882170825,0.03333333333333333,4
U0022,BOK_056,0.2,0.2,0.0,0.0,5
U0022,B0166,0.19393188854489163,0.0,0.19393188854489163,0.0,6
U0022,B0089,0.14280256581476763,0.0,0.053913676925878735,0.0888888888888889,7
U0022,BOK_117,0.13827983785397877,0.13827983785397877,0.0,0.0,8
U0022,BOK_110,0.10469180344561618,0.10469180344561618,0.0,0.0,9
U0022,BOK_294,0.09578536153957573,0.09578536153957573,0.0,0.0,10
U0023,B0213,0.6,0.0,0.6,0.0,1
U0023,B0053,0.4694022433622036,0.0,0.4694022433622036,0.0,2
U0023,B0118,0.39554167258270617,0.0,0.39554167258270617,0.0,3
U0023,B0120,0.39554167258270617,0.0,0.39554167258270617,0.0,4
U0023,B0156,0.2,0.0,0.0,0.2,5
U0023,BOK_056,0.2,0.2,0.0,0.0,6
U0023,BOK_295,0.18044817298092528,0.18044817298092528,0.0,0.0,7
U0023,BOK_294,0.13190043860613723,0.13190043860613723,0.0,0.0,8
U0023,BOK_238,0.10109508062834494,0.10109508062834494,0.0,0.0,9
U0023,BOK_110,0.0976201316814316,0.0976201316814316,0.0,0.0,10
U0024,B0186,0.6,0.0,0.6,0.0,1
U0024,B0288,0.45220071796472605,0.0,0.45220071796472605,0.0,2
U0024,B0080,0.3144217262369284,0.0,0.3144217262369284,0.0,3
U0024,B0273,0.3144217262369284,0.0,0.3144217262369284,0.0,4
U0024,B0104,0.2,0.0,0.0,0.2,5
U0024,BOK_295,0.2,0.2,0.0,0.0,6
U0024,B0025,0.15671921336038708,0.0,0.15671921336038708,0.0,7
U0024,BOK_056,0.1476390407982409,0.1476390407982409,0.0,0.0,8
U0024,B0069,0.0888888888888889,0.0,0.0,0.0888888888888889,9
U0024,BOK_110,0.07808488845664595,0.07808488845664595,0.0,0.0,10
U0025,B0253,0.6,0.0,0.6,0.0,1
U0025,B0030,0.4501035911602209,0.0,0.4501035911602209,0.0,2
U0025,B0064,0.40148480662983416,0.0,0.40148480662983416,0.0,3
U0025,B0254,0.40148480662983416,0.0,0.40148480662983416,0.0,4
U0025,B0057,0.3723411602209945,0.0,0.3723411602209945,0.0,5
U0025,B0033,0.2295234806629834,0.0,0.2295234806629834,0.0,6
U0025,B0145,0.2295234806629834,0.0,0.2295234806629834,0.0,7
U0025,B0020,0.2,0.0,0.0,0.2,8
U0025,BOK_295,0.2,0.2,0.0,0.0,9
U0025,BOK_117,0.1776530042035368,0.1776530042035368,0.0,0.0,10
U0026,B0147,0.6,0.0,0.6,0.0,1
U0026,B0169,0.3779750463076224,0.0,0.3779750463076224,0.0,2
U0026,B0067,0.2,0.0,0.0,0.2,3
U0026,BOK_056,0.2,0.2,0.0,0.0,4
U0026,B0066,0.17194981302205292,0.0,0.17194981302205292,0.0,5
U0026,B0281,0.13208681368608677,0.0,0.13208681368608677,0.0,6
U0026,B0106,0.11338202914759025,0.0,0.11338202914759025,0.0,7
U0026,BOK_110,0.10184253892052775,0.10184253892052775,0.0,0.0,8
U0026,BOK_186,0.0888888888888889,0.0,0.0,0.0888888888888889,9
U0026,BOK_193,0.08135056598711775,0.08135056598711775,0.0,0.0,10
U0027,B0186,0.6,0.0,0.6,0.0,1
U0027,B0145,0.5228685989744909,0.0,0.5203994631720218,0.0024691358024691336,2
U0027,B0089,0.43670166574563823,0.0,0.43670166574563823,0.0,3
U0027,B0161,0.4308044525144074,0.0,0.4308044525144074,0.0,4
U0027,B0077,0.42360464198310566,0.0,0.42360464198310566,0.0,5
U0027,B0058,0.2,0.0,0.0,0.2,6
U0027,BOK_117,0.2,0.2,0.0,0.0,7
U0027,BOK_094,0.1831706349434149,0.1831706349434149,0.0,0.0,8
U0027,BOK_056,0.17791988808029932,0.17791988808029932,0.0,0.0,9
U0027,B0085,0.17459540538406884,0.0,0.17459540538406884,0.0,10
U0028,B0292,0.6,0.0,0.6,0.0,1
U0028,B0027,0.593499810411137,0.0,0.593499810411137,0.0,2
U0028,B0094,0.593499810411137,0.0,0.593499810411137,0.0,3
U0028,B0079,0.5807269378690212,0.0,0.5807269378690212,0.0,4
U0028,B0266,0.5807269378690212,0.0,0.5807269378690212,0.0,5
U0028,BOK_295,0.3754947987135036,0.1754947987135036,0.0,0.2,6
U0028,B0110,0.2105411407832728,0.0,0.2105411407832728,0.0,7
U0028,BOK_234,0.2,0.2,0.0,0.0,8
U0028,BOK_117,0.14475771896869846,0.14475771896869846,0.0,0.0,9
U0028,BOK_094,0.11832977971033248,0.11832977971033248,0.0,0.0,10
U0029,B0276,0.6710526315789473,0.0,0.6,0.07105263157894738,1
U0029,B0123,0.41646118819536915,0.0,0.21646118819536916,0.2,2
U0029,B0139,0.287356272463021,0.0,0.25402293912968765,0.03333333333333333,3
U0029,B0136,0.20395974686921353,0.0,0.10922290476395034,0.09473684210526317,4
U0029,B0247,0.2,0.0,0.0,0.2,5
U0029,BOK_295,0.2,0.2,0.0,0.0,6
U0029,B0094,0.1811847587954809,0.0,0.1811847587954809,0.0,7
U0029,BOK_110,0.15455529227051007,0.15455529227051007,0.0,0.0,8
U0029,B0111,0.1489148792338249,0.0,0.0015464581811933515,0.14736842105263157,9
U0029,B0019,0.14736842105263157,0.0,0.0,0.14736842105263157,10
U0030,B0085,0.6,0.0,0.6,0.0,1
U0030,B0017,0.34468258274552366,0.0,0.34468258274552366,0.0,2
U0030,B0143,0.34468258274552366,0.0,0.34468258274552366,0.0,3
U0030,B0070,0.3308464460119371,0.0,0.3308464460119371,0.0,4
U0030,B0069,0.3,0.0,0.3,0.0,5
U0030,B0071,0.3,0.0,0.3,0.0,6
U0030,B0145,0.3,0.0,0.3,0.0,7
U0030,B0270,0.22719750406945194,0.0,0.22719750406945194,0.0,8
U0030,B0010,0.2,0.0,0.0,0.2,9
U0030,BOK_295,0.2,0.2,0.0,0.0,10
U0031,B0213,0.6,0.0,0.6,0.0,1
U0031,B0053,0.4694022433622036,0.0,0.4694022433622036,0.0,2
U0031,B0118,0.39554167258270617,0.0,0.39554167258270617,0.0,3
U0031,B0120,0.39554167258270617,0.0,0.39554167258270617,0.0,4
U0031,B0156,0.2,0.0,0.0,0.2,5
U0031,BOK_056,0.2,0.2,0.0,0.0,6
U0031,BOK_141,0.12338339277339389,0.12338339277339389,0.0,0.0,7
U0031,BOK_094,0.09238000825968602,0.09238000825968602,0.0,0.0,8
U0031,BOK_010,0.0888888888888889,0.0,0.0,0.0888888888888889,9
U0031,BOK_101,0.06951754760537905,0.06951754760537905,0.0,0.0,10
U0032,B0193,0.6,0.0,0.6,0.0,1
U0032,B0210,0.3073815073815073,0.0,0.3073815073815073,0.0,2
U0032,B0127,0.2898730898730899,0.0,0.2898730898730899,0.0,3
U0032,B0019,0.20735560735560737,0.0,0.20735560735560737,0.0,4
U0032,B0118,0.2,0.0,0.0,0.2,5
U0032,B0226,0.2,0.0,0.0,0.2,6
U0032,BOK_056,0.2,0.2,0.0,0.0,7
U0032,BOK_163,0.2,0.0,0.0,0.2,8
U0032,B0002,0.17782957782957778,0.0,0.17782957782957778,0.0,9
U0032,BOK_110,0.15854281779268062,0.15854281779268062,0.0,0.0,10
U0033,B0191,0.6095238095238095,0.0,0.6,0.009523809523809521,1
U0033,B0022,0.5681482408914484,0.0,0.5681482408914484,0.0,2
U0033,B0147,0.4499812194816577,0.0,0.4499812194816577,0.0,3
U0033,B0289,0.2562413922624264,0.0,0.2562413922624264,0.0,4
U0033,B0062,0.2,0.0,0.0,0.2,5
U0033,BOK_117,0.2,0.2,0.0,0.0,6
U0033,B0009,0.15783147614874168,0.0,0.15783147614874168,0.0,7
U0033,B0277,0.15783147614874168,0.0,0.15783147614874168,0.0,8
U0033,BOK_273,0.12674524261758016,0.12674524261758016,0.0,0.0,9
U0033,BOK_295,0.11626844337610187,0.11626844337610187,0.0,0.0,10
U0034,B0188,0.6,0.0,0.6,0.0,1
U0034,B0082,0.3671239710651034,0.0,0.3671239710651034,0.0,2
U0034,B0161,0.3602283750450376,0.0,0.27133948615614867,0.0888888888888889,3
U0034,B0275,0.20263296471827272,0.0,0.11374407582938381,0.0888888888888889,4
U0034,B0021,0.2,0.0,0.0,0.2,5
U0034,B0108,0.2,0.0,0.0,0.2,6
U0034,B0121,0.2,0.0,0.0,0.2,7
U0034,B0202,0.2,0.0,0.0,0.2,8
U0034,B0242,0.2,0.0,0.0,0.2,9
U0034,BOK_288,0.2,0.0,0.0,0.2,10
U0035,B0004,0.6148148148148148,0.0,0.6,0.014814814814814812,1
U0035,B0160,0.20601028390788495,0.0,0.20601028390788495,0.0,2
U0035,B0215,0.20601028390788495,0.0,0.20601028390788495,0.0,3
U0035,B0109,0.2,0.0,0.0,0.2,4
U0035,BOK_006,0.2,0.0,0.0,0.2,5
U0035,BOK_117,0.2,0.2,0.0,0.0,6
U0035,BOK_094,0.19540835325247397,0.19540835325247397,0.0,0.0,7
U0035,BOK_110,0.19375826855067022,0.19375826855067022,0.0,0.0,8
U0035,BOK_056,0.17432339010969847,0.17432339010969847,0.0,0.0,9
U0035,B0205,0.1620375742782257,0.0,0.1620375742782257,0.0,10
U0036,B0104,0.6,0.0,0.6,0.0,1
U0036,B0186,0.3132172758831938,0.0,0.3132172758831938,0.0,2
U0036,BOK_006,0.2,0.0,0.0,0.2,3
U0036,BOK_295,0.2,0.2,0.0,0.0,4
U0036,BOK_056,0.17377269479591728,0.17377269479591728,0.0,0.0,5
U0036,BOK_237,0.10153626406938268,0.10153626406938268,0.0,0.0,6
U0036,B0004,0.09786604043291815,0.0,0.09786604043291815,0.0,7
U0036,BOK_094,0.09573931515888778,0.09573931515888778,0.0,0.0,8
U0036,BOK_262,0.0888888888888889,0.0,0.0,0.0888888888888889,9
U0036,BOK_110,0.08125421911568895,0.08125421911568895,0.0,0.0,10
U0037,B0042,0.6148148148148148,0.0,0.6,0.014814814814814812,1
U0037,B0130,0.6055555555555555,0.0,0.6,0.005555555555555554,2
U0037,B0088,0.541991846243448,0.0,0.541991846243448,0.0,3
U0037,B0223,0.2278392545136867,0.0,0.2278392545136867,0.0,4
U0037,B0268,0.2278392545136867,0.0,0.2278392545136867,0.0,5
U0037,B0202,0.2,0.0,0.0,0.2,6
U0037,BOK_056,0.2,0.2,0.0,0.0,7
U0037,BOK_110,0.13020346861160106,0.13020346861160106,0.0,0.0,8
U0037,BOK_294,0.10116057450991474,0.10116057450991474,0.0,0.0,9
U0037,B0010,0.10083263228283604,0.0,0.048980780430984194,0.05185185185185185,10
U0038,B0130,0.6024193548387097,0.0,0.6,0.0024193548387096767,1
U0038,B0252,0.3468316841744057,0.0,0.2597349099808573,0.08709677419354839,2
U0038,B0117,0.2,0.0,0.0,0.2,3
U0038,BOK_094,0.2,0.2,0.0,0.0,4
U0038,BOK_167,0.18529275678872983,0.18529275678872983,0.0,0.0,5
U0038,BOK_295,0.15041348660578618,0.15041348660578618,0.0,0.0,6
U0038,BOK_110,0.12201285122996997,0.12201285122996997,0.0,0.0,7
U0038,B0178,0.1193548387096774,0.0,0.0,0.1193548387096774,8
U0038,B0179,0.11129032258064515,0.0,0.0,0.11129032258064515,9
U0038,B0270,0.11129032258064515,0.0,0.0,0.11129032258064515,10
U0039,B0030,0.6,0.0,0.6,0.0,1
U0039,B0084,0.22898754167397803,0.0,0.22898754167397803,0.0,2
U0039,B0093,0.2,0.0,0.0,0.2,3
U0039,BOK_295,0.2,0.2,0.0,0.0,4
U0039,BOK_094,0.16675711228000786,0.16675711228000786,0.0,0.0,5
U0039,BOK_234,0.16367710318054568,0.16367710318054568,0.0,0.0,6
U0039,BOK_035,0.11331155277749108,0.11331155277749108,0.0,0.0,7
U0039,BOK_056,0.11147849688515324,0.11147849688515324,0.0,0.0,8
U0039,B0280,0.0888888888888889,0.0,0.0,0.0888888888888889,9
U0039,BOK_117,0.08817367469721094,0.08817367469721094,0.0,0.0,10
U0040,B0286,0.6,0.0,0.6,0.0,1
U0040,B0236,0.553151912568306,0.0,0.4364852459016393,0.11666666666666665,2
U0040,B0294,0.23003278688524592,0.0,0.23003278688524592,0.0,3
U0040,B0225,0.2,0.0,0.0,0.2,4
U0040,BOK_056,0.2,0.2,0.0,0.0,5
U0040,BOK_295,0.15643679273972866,0.15643679273972866,0.0,0.0,6
U0040,BOK_094,0.15436416294134336,0.15436416294134336,0.0,0.0,7
U0040,BOK_035,0.07787191517822743,0.07787191517822743,0.0,0.0,8
U0040,B0024,0.075,0.0,0.0,0.075,9
U0040,BOK_110,0.07367326812453755,0.07367326812453755,0.0,0.0,10
U0041,B0236,0.6,0.0,0.6,0.0,1
U0041,B0108,0.4056703242812482,0.0,0.4056703242812482,0.0,2
U0041,B0160,0.326298044504383,0.0,0.326298044504383,0.0,3
U0041,B0271,0.24194200944032365,0.0,0.24194200944032365,0.0,4
U0041,B0031,0.22951020658370624,0.0,0.22951020658370624,0.0,5
U0041,B0298,0.22951020658370624,0.0,0.22951020658370624,0.0,6
U0041,B0130,0.2,0.0,0.0,0.2,7
U0041,BOK_295,0.2,0.2,0.0,0.0,8
U0041,BOK_056,0.19439879322928663,0.19439879322928663,0.0,0.0,9
U0041,BOK_117,0.15749012421310254,0.15749012421310254,0.0,0.0,10
