user_id,book_id,svd_score,knn_score,cb_score,hybrid_score,rank
U0029,BOK_110,0.7727764613525503,0.0,0.0,0.15455529227051007,8
U0029,B0111,0.0,0.002577430301988919,0.7368421052631579,0.1489148792338249,9
U0029,B0019,0.0,0.0,0.7368421052631579,0.14736842105263157,10
U0030,B0010,0.0,0.0,1.0,0.8,1
U0030,B0018,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0030,B0202,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0030,B0105,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0030,B0085,0.0,1.0,0.0,0.1,5
U0030,BOK_295,1.0,0.0,0.0,0.1,6
U0030,B0114,0.0,0.0,0.11111111111111112,0.0888888888888889,7
U0030,BOK_056,0.7586686412328592,0.0,0.0,0.07586686412328592,8
U0030,BOK_093,0.0,0.0,0.07407407407407406,0.05925925925925925,9
U0030,B0017,0.0,0.5744709712425394,0.0,0.05744709712425394,10
U0031,B0156,0.0,0.0,1.0,0.8,1
U0031,BOK_010,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0031,BOK_246,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0031,BOK_054,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0031,B0213,0.0,1.0,0.0,0.1,5
U0031,BOK_056,1.0,0.0,0.0,0.1,6
U0031,BOK_244,0.0,0.0,0.11111111111111112,0.0888888888888889,7
U0031,B0053,0.0,0.7823370722703393,0.0,0.07823370722703393,8
U0031,B0118,0.0,0.659236120971177,0.0,0.06592361209711771,9
U0031,B0120,0.0,0.659236120971177,0.0,0.06592361209711771,10
U0032,B0118,0.0,0.0,1.0,0.8,1
U0032,B0226,0.0,0.0,1.0,0.8,2
U0032,BOK_163,0.0,0.0,1.0,0.8,3
U0032,B0161,0.0,0.0,0.4444444444444445,0.3555555555555556,4
U0032,B0255,0.0,0.0,0.4444444444444445,0.3555555555555556,5
U0032,B0274,0.0,0.0,0.4444444444444445,0.3555555555555556,6
U0032,B0216,0.0,0.0,0.25925925925925924,0.2074074074074074,7
U0032,B0261,0.0,0.0,0.25925925925925924,0.2074074074074074,8
U0032,BOK_060,0.0,0.0,0.25925925925925924,0.2074074074074074,9
U0032,B0025,0.0,0.0,0.16666666666666666,0.13333333333333333,10
U0033,B0062,0.0,0.0,1.0,0.8,1
U0033,B0011,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0033,BOK_047,0.0,0.0,0.4444444444444445,0.3555555555555556,3
U0033,B0028,0.0,0.0,0.25925925925925924,0.2074074074074074,4
U0033,B0281,0.0,0.0,0.25925925925925924,0.2074074074074074,5
U0033,B0191,0.0,1.0,0.0476190476190476,0.1380952380952381,6
U0033,B0250,0.0,0.0,0.16666666666666666,0.13333333333333333,7
U0033,B0292,0.0,0.0,0.16666666666666666,0.13333333333333333,8
U0033,BOK_117,1.0,0.0,0.0,0.1,9
U0033,B0022,0.0,0.9469137348190807,0.0,0.09469137348190808,10
U0034,B0188,0.0,1.0,0.0,0.6,1
U0034,B0082,0.0,0.6118732851085057,0.0,0.3671239710651034,2
U0034,B0161,0.0,0.45223247692691443,0.4444444444444445,0.3602283750450376,3
U0034,B0275,0.0,0.18957345971563969,0.4444444444444445,0.20263296471827272,4
U0034,B0021,0.0,0.0,1.0,0.2,5
U0034,B0108,0.0,0.0,1.0,0.2,6
U0034,B0121,0.0,0.0,1.0,0.2,7
U0034,B0202,0.0,0.0,1.0,0.2,8
U0034,B0242,0.0,0.0,1.0,0.2,9
U0034,BOK_288,0.0,0.0,1.0,0.2,10
U0035,B0109,0.0,0.0,1.0,0.8,1
U0035,BOK_006,0.0,0.0,1.0,0.8,2
U0035,B0069,0.0,0.0,0.4444444444444445,0.3555555555555556,3
U0035,BOK_262,0.0,0.0,0.4444444444444445,0.3555555555555556,4
U0035,BOK_192,0.0,0.0,0.38888888888888884,0.3111111111111111,5
U0035,BOK_272,0.0,0.0,0.29629629629629634,0.23703703703703707,6
U0035,B0058,0.0,0.0,0.25925925925925924,0.2074074074074074,7
U0035,BOK_234,0.0,0.0,0.25925925925925924,0.2074074074074074,8
U0035,B0004,0.0,1.0,0.07407407407407406,0.15925925925925927,9
U0035,BOK_011,0.0,0.0,0.16666666666666666,0.13333333333333333,10
U0036,BOK_006,0.0,0.0,1.0,0.8,1
U0036,BOK_262,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0036,BOK_234,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0036,BOK_011,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0036,B0104,0.0,1.0,0.0,0.1,5
U0036,BOK_295,1.0,0.0,0.0,0.1,6
U0036,BOK_192,0.0,0.0,0.11111111111111112,0.0888888888888889,7
U0036,BOK_056,0.8688634739795864,0.0,0.0,0.08688634739795864,8
U0036,BOK_272,0.0,0.0,0.07407407407407406,0.05925925925925925,9
U0036,B0186,0.0,0.5220287931386564,0.0,0.052202879313865636,10
U0037,B0202,0.0,0.0,1.0,0.8,1
U0037,B0105,0.0,0.01465734808774985,0.4444444444444445,0.3570212903643306,2
U0037,B0010,0.0,0.08163463405164033,0.25925925925925924,0.21557087081257142,3
U0037,B0042,0.0,1.0,0.07407407407407406,0.15925925925925927,4
U0037,B0006,0.0,0.0,0.16666666666666666,0.13333333333333333,5
U0037,B0130,0.0,1.0,0.02777777777777777,0.12222222222222222,6
U0037,BOK_056,1.0,0.0,0.0,0.1,7
U0037,B0088,0.0,0.9033197437390801,0.0,0.09033197437390801,8
U0037,B0018,0.0,0.0,0.11111111111111112,0.0888888888888889,9
U0037,BOK_110,0.6510173430580053,0.0,0.0,0.06510173430580053,10
U0038,B0130,0.0,1.0,0.012096774193548383,0.6024193548387097,1
U0038,B0252,0.0,0.4328915166347622,0.4354838709677419,0.3468316841744057,2
U0038,B0117,0.0,0.0,1.0,0.2,3
U0038,BOK_094,1.0,0.0,0.0,0.2,4
U0038,BOK_167,0.9264637839436491,0.0,0.0,0.18529275678872983,5
U0038,BOK_295,0.7520674330289309,0.0,0.0,0.15041348660578618,6
U0038,BOK_110,0.6100642561498498,0.0,0.0,0.12201285122996997,7
U0038,B0178,0.0,0.0,0.596774193548387,0.1193548387096774,8
U0038,B0179,0.0,0.0,0.5564516129032258,0.11129032258064515,9
U0038,B0270,0.0,0.0,0.5564516129032258,0.11129032258064515,10
U0039,B0093,0.0,0.0,1.0,0.8,1
U0039,B0280,0.0,0.0,0.4444444444444445,0.3555555555555556,2
U0039,B0026,0.0,0.0,0.25925925925925924,0.2074074074074074,3
U0039,B0127,0.0,0.0,0.16666666666666666,0.13333333333333333,4
U0039,B0030,0.0,1.0,0.0,0.1,5
U0039,BOK_295,1.0,0.0,0.0,0.1,6
U0039,BOK_188,0.0,0.0,0.11111111111111112,0.0888888888888889,7
U0039,BOK_094,0.8337855614000392,0.0,0.0,0.08337855614000393,8
U0039,BOK_234,0.8183855159027283,0.0,0.0,0.08183855159027284,9
U0039,BOK_138,0.0,0.0,0.07407407407407406,0.05925925925925925,10
U0040,B0225,0.0,0.0,1.0,0.8,1
U0040,B0236,0.0,0.7274754098360655,0.5833333333333333,0.5394142076502731,2
U0040,B0024,0.0,0.0,0.37499999999999994,0.3,3
U0040,B0160,0.0,0.0,0.25,0.2,4
U0040,B0017,0.0,0.0,0.16666666666666663,0.1333333333333333,5
U0040,B0286,0.0,1.0,0.0,0.1,6
U0040,BOK_056,1.0,0.0,0.0,0.1,7
U0040,B0143,0.0,0.0,0.10714285714285711,0.08571428571428569,8
U0040,BOK_295,0.7821839636986433,0.0,0.0,0.07821839636986433,9
U0040,BOK_094,0.7718208147067167,0.0,0.0,0.07718208147067168,10
U0041,B0130,0.0,0.0,1.0,0.8,1
U0041,B0223,0.0,0.0,0.5833333333333333,0.4666666666666666,2
U0041,B0221,0.0,0.0,0.37499999999999994,0.3,3
U0041,BOK_037,0.0,0.0,0.25,0.2,4
U0041,B0178,0.0,0.0,0.16666666666666663,0.1333333333333333,5
U0041,B0236,0.0,1.0,0.0,0.1,6
U0041,BOK_295,1.0,0.0,0.0,0.1,7
U0041,BOK_056,0.9719939661464331,0.0,0.0,0.09719939661464332,8
U0041,BOK_064,0.0,0.0,0.10714285714285711,0.08571428571428569,9
