user_id,book_id,svd_score,knn_score,cb_score,adaptive_score,pop_score,boosted_score,rank
U0003,B0259,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.17027648537354936,3
U0003,B0092,0.0,0.3093926409576276,0.11111111111111112,0.11982815298465166,0.02197802197802198,0.14870379646017656,4
U0003,B0153,0.0,1.0,0.0,0.1,0.054945054945054944,0.13131718273704476,5
U0003,BOK_117,0.5118545073836624,0.0,0.0,0.05118545073836625,0.14285714285714285,0.08999189177944214,6
U0003,BOK_295,0.37686148493919175,0.0,0.0,0.03768614849391918,0.16483516483516483,0.07805268066748994,7
U0003,BOK_094,0.3593863948540272,0.0,0.0,0.03593863948540272,0.16483516483516483,0.07588406488361783,8
U0003,B0052,0.0,0.0,0.07407407407407406,0.05925925925925925,0.01098901098901099,0.07113274031291035,9
U0003,B0170,0.0,0.4116166768686662,0.0,0.041161667686866625,0.04395604395604396,0.055893710822703876,10
U0004,B0123,0.0,0.0,1.0,0.8,0.07692307692307693,1.0,1
U0004,B0185,0.0,0.0,0.4444444444444445,0.3555555555555556,0.08791208791208792,0.44953718594760733,2
U0004,B0031,0.0,0.032678183818500815,0.25925925925925924,0.2106752257892575,0.1978021978021978,0.29343404173044496,3
U0004,BOK_127,0.0,0.0,0.16666666666666666,0.13333333333333333,0.054945054945054944,0.16586254958721988,4
U0004,BOK_238,1.0,0.0,0.0,0.1,0.15384615384615385,0.14610807333547765,5
U0004,BOK_295,0.9326886591058635,0.0,0.0,0.09326886591058636,0.16483516483516483,0.14014710161119098,6
U0004,BOK_110,0.8679510215163689,0.0,0.0,0.0867951021516369,0.18681318681318682,0.1369186418692363,7
U0004,BOK_088,0.0,0.0,0.0,0.0,0.07692307692307693,0.004824702476680605,8
U0004,B0238,0.0,1.0,0.012345679012345666,0.10987654320987654,0.14285714285714285,0.15598183688137582,9
U0004,BOK_009,0.0,0.0,0.11111111111111112,0.0888888888888889,0.13186813186813187,0.12746149172652874,10
U0005,B0019,0.0,0.0,1.0,0.8,0.10989010989010989,1.0,1
U0005,B0111,0.0,0.0,0.4444444444444445,0.3555555555555556,0.04395604395604396,0.43401607929122765,2
U0005,B0233,0.0,0.6526344304483273,0.16666666666666666,0.19859677637816606,0.14285714285714285,0.26089299940399713,3
U0005,B0154,0.0,1.0,0.0476190476190476,0.1380952380952381,0.0989010989010989,0.17618589229370551,4
U0005,BOK_117,1.0,0.0,0.0,0.1,0.14285714285714285,0.13853682015081017,5
U0005,B0169,0.0,0.0,0.11111111111111112,0.0888888888888889,0.1978021978021978,0.13678093302672156,6
U0005,BOK_094,0.6006242937500965,0.0,0.0,0.060062429375009656,0.16483516483516483,0.09378836695262306,7
U0005,B0211,0.0,0.0,0.02777777777777777,0.022222222222222216,0.10989010989010989,0.0347968697078275,8
U0005,BOK_101,0.14478468144455822,0.0,0.0,0.014478468144455824,0.08791208791208792,0.0203739693722711,9
U0005,B0015,0.0,0.0,0.25925925925925924,0.2074074074074074,0.06593406593406594,0.25498095560665746,10
U0006,B0298,0.0,0.3365808014090708,1.0,0.8336580801409071,0.10989010989010989,1.0,1
U0006,B0130,0.0,0.0,0.4444444444444445,0.3555555555555556,0.12087912087912088,0.4242554902674794,2
U0006,B0199,0.0,0.0,0.4444444444444445,0.3555555555555556,0.04395604395604396,0.4078419268139131,3
U0006,B0225,0.0,0.0,0.4444444444444445,0.3555555555555556,0.02197802197802198,0.4031523372557514,4
U0006,B0236,0.0,1.0,0.25925925925925924,0.3074074074074074,0.13186813186813187,0.3683827939328617,5
U0006,B0075,0.0,0.0,0.25925925925925924,0.2074074074074074,0.08791208791208792,0.2380903640419336,6
U0006,B0223,0.0,0.0,0.25925925925925924,0.2074074074074074,0.03296703296703297,0.22636639014652912,7
U0006,B0221,0.0,0.0,0.16666666666666666,0.13333333333333333,0.06593406593406594,0.14383540353962027,8
U0006,B0143,0.0,0.0,0.0476190476190476,0.038095238095238085,0.03296703296703297,0.02164554227418275,9
U0006,BOK_037,0.0,0.0,0.2698412698412698,0.21587301587301588,0.01098901098901099,0.23191284298198467,10
U0007,B0080,0.0,0.0,1.0,0.8,0.054945054945054944,1.0,1
U0007,B0073,0.0,0.0,0.5833333333333333,0.4666666666666666,0.054945054945054944,0.5863415155890689,2
U0007,B0263,0.0,0.0,0.37499999999999994,0.3,0.054945054945054944,0.37951227338360344,3
U0007,B0192,0.0,0.0,0.25,0.2,0.054945054945054944,0.2554147280603241,4
U0007,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.1770415530242259,5
U0007,B0091,0.0,1.0,0.0,0.1,0.054945054945054944,0.13131718273704476,6
U0007,B0269,0.0,0.3630093317104271,0.0,0.03630093317104271,0.04395604395604396,0.049861658603885015,7
U0007,B0021,0.0,0.0,0.0,0.0,0.04395604395604396,0.004813091609176961,8
U0007,B0209,0.0,0.10148959601228787,0.16666666666666663,0.1434822929345621,0.07692307692307693,0.19009073252829103,9
U0007,B0183,0.0,0.8953805135338783,0.0,0.08953805135338783,0.08791208791208792,0.12555379868738242,10
U0008,B0116,0.0,0.0,1.0,0.8,0.02197802197802198,1.0,1
U0008,B0098,0.0,0.0,0.4444444444444445,0.3555555555555556,0.054945054945054944,0.454361888424288,2
U0008,B0196,0.0,0.0,0.25925925925925924,0.2074074074074074,0.03296703296703297,0.2652454641840296,3
U0008,BOK_295,1.0,0.0,0.0,0.1,0.16483516483516483,0.16058218076551944,4
U0008,BOK_110,0.918010554782038,0.0,0.0,0.0918010554782038,0.18681318681318682,0.15520764942488038,5
U0008,BOK_056,0.2899299741560548,0.0,0.0,0.028992997415605484,0.26373626373626374,0.09396282325662728,6
U0008,BOK_101,0.0,0.0,0.0,0.0,0.08791208791208792,0.019298809906722416,7
U0008,B0212,0.0,0.0,0.0,0.0,0.054945054945054944,0.012061756191701512,8
U0008,B0210,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.1755119545405811,9
U0008,BOK_094,0.8220746090489568,0.0,0.0,0.08220746090489568,0.16483516483516483,0.13844881153093727,10
U0009,B0060,0.0,0.0,1.0,0.8,0.02197802197802198,1.0,1
U0009,BOK_266,0.0,0.0,1.0,0.8,0.0,0.9950075805531644,2
U0009,B0149,0.0,0.0,0.4444444444444445,0.3555555555555556,0.02197802197802198,0.4279057122774262,3
U0009,B0141,0.0,0.0,0.25925925925925924,0.2074074074074074,0.04395604395604396,0.24220003581673707,4
U0009,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.15386811075213824,5
U0009,B0033,0.0,0.0,0.07407407407407406,0.05925925925925925,0.04395604395604396,0.051501939909212466,6
U0009,BOK_094,0.24042862656696767,0.0,0.0,0.024042862656696768,0.16483516483516483,0.033629273373186566,7
U0009,B0169,0.0,0.15774762183851046,0.0,0.015774762183851047,0.1978021978021978,0.0304751031790695,8
U0009,B0059,0.0,0.0,0.0,0.0,0.15384615384615385,0.0001847987803808827,9
U0009,BOK_297,0.0,0.0,0.4444444444444445,0.3555555555555556,0.0,0.42291329283059054,10
U0010,B0170,0.0,1.0,0.7105263157894738,0.7421052631578947,0.04395604395604396,1.0,1
U0010,B0240,0.0,0.4458808320601716,0.05263157894736841,0.2780548150255766,0.0989010989010989,0.355766344974229,2
U0010,B0259,0.0,0.453989893054413,0.0,0.2723939358326478,0.04395604395604396,0.33399140155375434,3
U0010,BOK_056,1.0,0.0,0.0,0.2,0.26373626373626374,0.2863365782593175,4
U0010,B0090,0.0,0.0,0.7105263157894738,0.14210526315789476,0.02197802197802198,0.14375440187556085,5
U0010,B0093,0.0,0.0,0.7105263157894738,0.14210526315789476,0.02197802197802198,0.14375440187556085,6
U0010,BOK_009,0.4986039239510798,0.0,0.0,0.09972078479021595,0.13186813186813187,0.11115365451373471,7
U0010,BOK_094,0.3389920307010919,0.0,0.0,0.06779840614021838,0.16483516483516483,0.07413957451009848,8
U0010,B0269,0.0,0.20719238453402275,1.0,0.3243154307204137,0.04395604395604396,0.407611431618497,9
U0010,B0094,0.0,0.36831590081090604,0.0,0.22098954048654362,0.16483516483516483,0.29135088440414175,10
U0011,B0099,0.0,0.0,1.0,0.8,0.0989010989010989,1.0,1
U0011,B0111,0.0,0.0,1.0,0.8,0.04395604395604396,0.9879934779386333,2
U0011,B0019,0.0,0.034013741311815865,0.4444444444444445,0.3589569296867372,0.10989010989010989,0.4562697365310142,3
U0011,B0185,0.0,0.06447231764799871,0.4444444444444445,0.3620027873203555,0.08791208791208792,0.4552387298853875,4
U0011,B0031,0.0,1.0,0.25925925925925924,0.3074074074074074,0.1978021978021978,0.4116478086862,5
U0011,B0233,0.0,0.0,0.25925925925925924,0.2074074074074074,0.14285714285714285,0.27581402243193837,6
U0011,BOK_238,0.9818191846519914,0.0,0.0,0.09818191846519914,0.15384615384615385,0.14296439208576225,7
U0011,B0094,0.0,0.9140169369657265,0.0,0.09140169369657265,0.16483516483516483,0.13696992966091637,8
U0011,B0169,0.0,0.0,0.0476190476190476,0.038095238095238085,0.1978021978021978,0.07816591728840358,9
U0011,B0211,0.0,0.0,0.02777777777777777,0.022222222222222216,0.10989010989010989,0.0393003606897574,10
U0012,B0038,0.0,1.0,0.08658008658008658,0.6173160173160173,0.14285714285714285,1.0,1
U0012,B0031,0.0,0.6717857330048745,0.0404040404040404,0.4111522478837328,0.1978021978021978,0.6750169051794648,2
U0012,B0106,0.0,0.24825724618690706,0.5454545454545455,0.25804525680305335,0.0989010989010989,0.3928881349368281,3
U0012,B0111,0.0,0.32829288746789664,0.24242424242424246,0.24546058096558648,0.04395604395604396,0.3560326732415412,4
U0012,BOK_056,1.0,0.0,0.0,0.2,0.26373626373626374,0.3449899663240024,5
U0012,B0172,0.0,0.16001886891346506,0.5454545454545455,0.20510223043898815,0.054945054945054944,0.2924824318695292,6
U0012,BOK_117,0.5560511389138333,0.0,0.0,0.11121022778276667,0.14285714285714285,0.16283478905102444,7
U0012,B0006,0.0,0.0,0.5454545454545455,0.10909090909090911,0.054945054945054944,0.13366714116917708,8
U0012,BOK_295,0.12957486035876967,0.0,0.0,0.025914972071753934,0.16483516483516483,0.02816077769851159,9
U0012,B0169,0.0,0.0,0.0404040404040404,0.00808080808080808,0.1978021978021978,0.00828399299262757,10
U0013,B0019,0.0,0.0,1.0,0.8,0.10989010989010989,1.0,1
U0013,B0111,0.0,0.0,0.4444444444444445,0.3555555555555556,0.04395604395604396,0.4380729885667764,2
U0013,B0238,0.0,0.0,0.25925925925925924,0.2074074074074074,0.14285714285714285,0.2770462402510825,3
U0013,B0106,0.0,1.0,0.0,0.1,0.0989010989010989,0.13515450780503344,4
U0013,B0233,0.0,0.0,0.11111111111111112,0.0888888888888889,0.14285714285714285,0.13102191072882374,5
U0013,BOK_056,0.5163521581057731,0.0,0.0,0.05163521581057731,0.26373626373626374,0.11140465025403239,6
U0013,BOK_094,0.30296814514209264,0.0,0.0,0.030296814514209264,0.16483516483516483,0.06361036321557957,7
U0013,BOK_088,0.42791766546302185,0.0,0.0,0.042791766546302186,0.07692307692307693,0.05989077958516205,8
U0013,B0031,0.0,0.10810890015532046,0.0,0.010810890015532046,0.1978021978021978,0.04677002775886275,9
U0013,B0211,0.0,0.0,0.02777777777777777,0.022222222222222216,0.10989010989010989,0.041715337510176614,10
U0014,BOK_178,0.0,0.0,1.0,0.8,0.02197802197802198,1.0,1
U0014,BOK_264,0.0,0.0,0.4444444444444445,0.3555555555555556,0.02197802197802198,0.4417379380029592,2
U0014,BOK_159,0.0,0.0,0.25925925925925924,0.2074074074074074,0.02197802197802198,0.2556505840039454,3
U0014,BOK_055,0.0,0.0,0.16666666666666666,0.13333333333333333,0.03296703296703297,0.16504276280177543,4
U0014,B0042,0.0,1.0,0.0,0.1,0.13186813186813187,0.14509581032802857,5
U0014,BOK_110,0.7171208067701559,0.0,0.0,0.0717120806770156,0.18681318681318682,0.12174292693028832,6
U0014,B0237,0.0,0.6203162965173281,0.0,0.06203162965173281,0.12087912087912088,0.09496827790778714,7
U0014,B0092,0.0,0.3729059209684983,0.0,0.03729059209684983,0.02197802197802198,0.041968614788751774,8
U0014,BOK_088,0.19437438027011242,0.0,0.0,0.019437438027011242,0.07692307692307693,0.031722731916033114,9
U0014,B0263,0.0,0.06253463489492309,0.0,0.006253463489492309,0.054945054945054944,0.010290766497437967,10
U0015,B0099,0.0,0.0,1.0,0.8,0.0989010989010989,1.0,1
U0015,B0185,0.0,0.0,0.4444444444444445,0.3555555555555556,0.08791208791208792,0.447378716744914,2
U0015,B0031,0.0,0.8022339164257336,0.25925925925925924,0.2876307990499808,0.1978021978021978,0.38729581156395665,3
U0015,B0032,0.0,0.47384404184953294,0.11111111111111112,0.1362732930738422,0.14285714285714285,0.18791195933517435,4
U0015,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.16941421254801536,5
U0015,BOK_295,0.63703164924045,0.0,0.0,0.063703164924045,0.16483516483516483,0.10287195593589757,6
U0015,B0094,0.0,0.47124404600952635,0.0,0.04712440460095264,0.16483516483516483,0.08234751433872736,7
U0015,B0169,0.0,0.07051188718098049,0.0,0.00705118871809805,0.1978021978021978,0.039939331743676115,8
U0015,BOK_210,0.0,0.0,0.16666666666666666,0.13333333333333333,0.0,0.15306231327358086,9
U0015,B0038,0.0,1.0,0.0,0.1,0.14285714285714285,0.14300576184379002,10
U0016,B0097,0.0,0.0,1.0,0.8,0.02197802197802198,1.0,1
U0016,B0029,0.0,0.0,0.5833333333333333,0.4666666666666666,0.03296703296703297,0.5817014795474323,2
U0016,B0283,0.0,0.0,0.37499999999999994,0.3,0.03296703296703297,0.37132832898172313,3
U0016,B0137,0.0,0.0,0.25,0.2,0.02197802197802198,0.24265665796344646,4
U0016,BOK_283,0.0,0.0,0.16666666666666663,0.1333333333333333,0.0,0.15361183637946033,5
U0016,BOK_094,0.9593091250758697,0.0,0.0,0.09593091250758698,0.16483516483516483,0.14311775591484743,6
U0016,B0006,0.0,1.0,0.0,0.1,0.054945054945054944,0.1237761096605744,7
U0016,B0092,0.0,0.0,0.10714285714285711,0.08571428571428569,0.02197802197802198,0.09840078328981719,8
U0016,BOK_117,0.58166780988318,0.0,0.0,0.058166780988318005,0.14285714285714285,0.09055483860062657,9
U0016,BOK_295,1.0,0.0,0.0,0.1,0.16483516483516483,0.14825391644908614,10
U0017,B0081,0.0,0.0,1.0,0.8,0.03296703296703297,1.0,1
U0017,B0096,0.0,0.0,0.25925925925925924,0.2074074074074074,0.04395604395604396,0.2634686919710295,2
U0017,B0067,0.0,0.0,0.16666666666666666,0.13333333333333333,0.07692307692307693,0.17835455962168842,3
U0017,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.17789779139126227,4
U0017,BOK_117,0.9380568170055457,0.0,0.0,0.09380568170055457,0.14285714285714285,0.1435735850320473,5
U0017,BOK_094,0.810015915283825,0.0,0.0,0.0810015915283825,0.16483516483516483,0.13244354513494094,6
U0017,B0141,0.0,1.0,0.0,0.1,0.04395604395604396,0.12953409640496535,7
U0017,B0128,0.0,0.0,0.11111111111111112,0.0888888888888889,0.054945054945054944,0.11809697816468735,8
U0017,BOK_101,0.17038959272340712,0.0,0.0,0.017038959272340712,0.08791208791208792,0.03575630339699426,9
U0017,B0163,0.0,0.0,0.4444444444444445,0.3555555555555556,0.03296703296703297,0.4457878804162861,10
U0018,B0060,0.0,0.0,1.0,0.8,0.02197802197802198,1.0,1
U0018,B0213,0.0,0.11574043261231277,0.4444444444444445,0.3671295988167869,0.04395604395604396,0.4518003381542783,2
U0018,B0149,0.0,0.0,0.4444444444444445,0.3555555555555556,0.02197802197802198,0.4320538943040183,3
U0018,B0141,0.0,0.0,0.25925925925925924,0.2074074074074074,0.04395604395604396,0.24769474579486145,4
U0018,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.1600033041467041,5
U0018,B0210,0.0,1.0,0.0,0.1,0.04395604395604396,0.11044110358499919,6
U0018,B0155,0.0,0.0,0.11111111111111112,0.0888888888888889,0.06593406593406594,0.10119867099877015,7
U0018,BOK_094,0.03297967230430422,0.0,0.0,0.0032979672304304223,0.16483516483516483,0.014126842314121812,8
U0018,BOK_172,0.0,0.0,0.11111111111111112,0.0888888888888889,1.0,0.3118380233860161,9
U0018,BOK_007,0.0,0.0,0.25925925925925924,0.2074074074074074,0.01098901098901099,0.2402604157106057,10
U0019,B0097,0.0,0.0,1.0,0.8,0.02197802197802198,1.0,1
U0019,B0029,0.0,0.0,0.5833333333333333,0.4666666666666666,0.03296703296703297,0.5817014795474323,2
U0019,B0283,0.0,0.0,0.37499999999999994,0.3,0.03296703296703297,0.37132832898172313,3
U0019,B0137,0.0,0.0,0.25,0.2,0.02197802197802198,0.24265665796344646,4
U0019,BOK_283,0.0,0.0,0.16666666666666663,0.1333333333333333,0.0,0.15361183637946033,5
U0019,B0006,0.0,1.0,0.0,0.1,0.054945054945054944,0.1237761096605744,6
U0019,BOK_094,0.655769691643118,0.0,0.0,0.06557696916431181,0.16483516483516483,0.10480382775554044,7
U0019,B0092,0.0,0.0,0.10714285714285711,0.08571428571428569,0.02197802197802198,0.09840078328981719,8
U0019,BOK_117,0.6328880929747378,0.0,0.0,0.06328880929747378,0.14285714285714285,0.09702006199672969,9
U0019,BOK_294,1.0,0.0,0.0,0.1,0.12087912087912088,0.13846279373368148,10
U0020,B0210,0.0,1.0,0.0,0.6,0.04395604395604396,1.0,1
U0020,B0179,0.0,0.48301359946222655,0.0,0.2898081596773359,0.08791208791208792,0.45148733435097665,2
U0020,BOK_056,0.9834777454402923,0.0,0.09589041095890413,0.2158736312798393,0.26373626373626374,0.3736693081318032,3
U0020,BOK_110,1.0,0.0,0.0,0.2,0.18681318681318682,0.3202602552874393,4
U0020,B0002,0.0,0.35694710171156724,0.0,0.21416826102694034,0.06593406593406594,0.307268409721673,5
U0020,B0035,0.0,0.1271523863695124,0.38356164383561653,0.15300376058883075,0.06593406593406594,0.19633708488581303,6
U0020,B0266,0.0,0.18791044004343552,0.0,0.1127462640260613,0.02197802197802198,0.10925542784618827,7
U0020,B0231,0.0,0.0,0.38356164383561653,0.0767123287671233,0.04395604395604396,0.050936503619891126,8
U0020,B0208,0.0,0.0,0.2808219178082192,0.05616438356164384,0.01098901098901099,0.003118288319346987,9
U0020,B0041,0.0,0.44960959718703136,0.0,0.26976575831221883,0.03296703296703297,0.3975517852983361,10
U0021,B0252,0.0,1.0,0.0,0.6,0.07692307692307693,1.0,1
U0021,B0286,0.0,0.820221550855992,0.0,0.4921329305135952,0.10989010989010989,0.8166004222868631,2
U0021,B0298,0.0,0.6222759315206446,0.0,0.37336555891238676,0.10989010989010989,0.6031558081290223,3
U0021,B0202,0.0,0.35013091641490435,0.0,0.21007854984894261,0.054945054945054944,0.2922763901211829,4
U0021,B0110,0.0,0.0,0.6428571428571429,0.1285714285714286,0.07692307692307693,0.15276486988847585,5
U0021,B0103,0.0,0.10972809667673715,0.0,0.06583685800604229,0.08791208791208792,0.043505598670245595,6
U0021,BOK_094,1.0,0.0,0.0,0.2,0.16483516483516483,0.3090148698884759,7
U0021,B0284,0.0,0.0,1.0,0.2,0.03296703296703297,0.26719330855018597,8
U0021,B0010,0.0,0.2961933534743202,0.0,0.17771601208459212,0.07692307692307693,0.24108581632767656,9
U0021,BOK_117,0.6400298102747269,0.0,0.0,0.12800596205494538,0.14285714285714285,0.17265941368378313,10
U0022,B0288,0.0,0.32321981424148605,1.0,0.8323219814241487,0.07692307692307693,1.0,1
U0022,B0089,0.0,0.0898561282097979,0.4444444444444445,0.36454116837653544,0.07692307692307693,0.43798094549033234,2
U0022,B0129,0.0,0.0,0.25925925925925924,0.2074074074074074,0.02197802197802198,0.23754175145337167,3
U0022,B0004,0.0,0.28100528136951375,0.16666666666666666,0.1614338614702847,0.08791208791208792,0.1962859354310206,4
U0022,BOK_117,0.6913991892698939,0.0,0.0,0.06913991892698938,0.14285714285714285,0.0970481906400064,5
U0022,BOK_110,0.5234590172280809,0.0,0.0,0.05234590172280809,0.18681318681318682,0.08619053161807497,6
U0022,BOK_094,0.32409588920942234,0.0,0.0,0.032409588920942235,0.16483516483516483,0.057578062165054865,7
U0022,B0166,0.0,0.32321981424148605,0.0,0.032321981424148605,0.04395604395604396,0.031843769977976194,8
U0022,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.15975432096545025,9
U0022,B0186,0.0,1.0,0.0,0.1,0.0989010989010989,0.12480563626226475,10
U0023,B0156,0.0,0.0,1.0,0.8,0.06593406593406594,1.0,1
U0023,BOK_010,0.0,0.0,0.4444444444444445,0.3555555555555556,0.0,0.43807298856677646,2
U0023,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.1805511309334183,3
U0023,B0053,0.0,0.7823370722703393,0.0,0.07823370722703393,0.04395604395604396,0.10594739174914104,4
U0023,BOK_184,0.0,0.0,0.0476190476190476,0.038095238095238085,0.01098901098901099,0.04932568758628012,5
U0023,BOK_094,0.0,0.0,0.0,0.0,0.16483516483516483,0.03583943931188276,6
U0023,BOK_088,0.0208274105021098,0.0,0.0,0.00208274105021098,0.07692307692307693,0.01929117585590665,7
U0023,BOK_201,0.0,0.0,0.012345679012345666,0.009876543209876534,0.0,0.012168694126854887,8
U0023,BOK_246,0.0,0.0,0.25925925925925924,0.2074074074074074,0.0,0.25554257666395286,9
U0023,BOK_054,0.0,0.0,0.16666666666666666,0.13333333333333333,0.0,0.16427737071254114,10
U0024,B0104,0.0,0.0,1.0,0.8,0.10989010989010989,1.0,1
U0024,B0069,0.0,0.0,0.4444444444444445,0.3555555555555556,0.0989010989010989,0.4513304023871321,2
U0024,BOK_056,0.7381952039912044,0.0,0.0,0.07381952039912044,0.26373626373626374,0.14079040049057628,3
U0024,B0186,0.0,1.0,0.0,0.1,0.0989010989010989,0.13721595423486413,4
U0024,B0288,0.0,0.7536678632745435,0.0,0.07536678632745436,0.07692307692307693,0.10217099829061804,5
U0024,BOK_110,0.3904244422832297,0.0,0.0,0.039042444228322974,0.18681318681318682,0.08135917783347818,6
U0024,BOK_035,0.3141555580649438,0.0,0.0,0.031415555806494376,0.07692307692307693,0.04814862929655712,7
U0024,BOK_167,0.2511058375463398,0.0,0.0,0.025110583754633983,0.10989010989010989,0.04754971640586267,8
U0024,BOK_117,0.15876309246043627,0.0,0.0,0.015876309246043628,0.14285714285714285,0.043350270462124176,9
U0024,B0257,0.0,0.01162790697674412,0.0,0.001162790697674412,0.054945054945054944,0.0061964382721296,10
U0025,B0020,0.0,0.0,1.0,0.8,0.08791208791208792,1.0,1
U0025,B0116,0.0,0.0,0.4444444444444445,0.3555555555555556,0.02197802197802198,0.4353748755157207,2
U0025,B0081,0.0,0.0,0.25925925925925924,0.2074074074074074,0.03296703296703297,0.25436880542514345,3
U0025,BOK_295,1.0,0.0,0.0,0.1,0.16483516483516483,0.150208066581306,4
U0025,BOK_110,0.6258816670199188,0.0,0.0,0.06258816670199188,0.18681318681318682,0.10869389715747554,5
U0025,BOK_056,0.3415036439860451,0.0,0.0,0.03415036439860451,0.26373626373626374,0.09029338486286906,6
U0025,B0254,0.0,0.669141344383057,0.0,0.0669141344383057,0.02197802197802198,0.07803790491041847,7
U0025,B0145,0.0,0.3825391344383057,0.0,0.03825391344383057,0.08791208791208792,0.056961270884767844,8
U0025,B0158,0.0,0.0,0.0,0.0,0.04395604395604396,0.0,9
U0025,B0171,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.1650661545027742,10
U0026,B0067,0.0,0.0,1.0,0.8,0.07692307692307693,1.0,1
U0026,B0081,0.0,0.0,0.25925925925925924,0.2074074074074074,0.03296703296703297,0.2567695736709821,2
U0026,BOK_056,1.0,0.0,0.0,0.1,0.26373626373626374,0.1742157490396927,3
U0026,B0096,0.0,0.0,0.16666666666666666,0.13333333333333333,0.04395604395604396,0.16746692274861288,4
U0026,B0147,0.0,1.0,0.0,0.1,0.06593406593406594,0.1310019206145967,5
U0026,B0128,0.0,0.0,0.11111111111111112,0.0888888888888889,0.054945054945054944,0.11484563949352684,6
U0026,B0169,0.0,0.6299584105127041,0.0,0.06299584105127042,0.1978021978021978,0.11400013292758908,7
U0026,BOK_094,0.10107455912095133,0.0,0.0,0.010107455912095133,0.16483516483516483,0.04132221054418307,8
U0026,B0281,0.0,0.2201446894768113,0.0,0.02201446894768113,0.03296703296703297,0.02725382799460844,9
U0026,B0155,0.0,0.10323978611120824,0.0,0.010323978611120825,0.06593406593406594,0.01998335060131555,10
U0027,B0058,0.0,0.0,1.0,0.8,0.04395604395604396,1.0,1
U0027,B0109,0.0,0.0,0.4444444444444445,0.3555555555555556,0.07692307692307693,0.4569817897282687,2
U0027,BOK_056,0.8895994404014965,0.0,0.0,0.08895994404014966,0.26373626373626374,0.16775050690629922,3
U0027,BOK_117,1.0,0.0,0.0,0.1,0.14285714285714285,0.15500960307298334,4
U0027,BOK_094,0.9158531747170744,0.0,0.0,0.09158531747170745,0.16483516483516483,0.14939379491735869,5
U0027,B0186,0.0,1.0,0.0,0.1,0.0989010989010989,0.1454065300896287,6
U0027,B0145,0.0,0.8673324386200363,0.012345679012345666,0.09660978707188017,0.08791208791208792,0.13880869126136253,7
U0027,B0161,0.0,0.7180074208573457,0.0,0.07180074208573457,0.02197802197802198,0.09369057939071013,8
U0027,B0085,0.0,0.2909923423067814,0.0,0.02909923423067814,0.13186813186813187,0.06483395915081552,9
